model,target,horizon_event_steps,outer_test_unit,planned_count,predicted_count,matured_count,failed_count,metric_status,mae,rmse,mase_training_scale,mase,last_value_mae,relative_mae_vs_last_value,skill_vs_last_value,comparison_status
global_drift,esr_ratio,1,stress2:column:04,8,8,8,0,OK,0.028530092757936498,0.032346028654994342,0.052305033334000009,0.54545597123997991,0.045388749999999978,0.62857189849767869,0.37142810150232131,OK
global_drift,esr_ratio,1,stress2:column:05,8,8,8,0,OK,0.028193720650545651,0.031417367176942095,0.05245940000000001,0.53743886987929035,0.04432166667500001,0.63611598492636434,0.36388401507363566,OK
global_drift,esr_ratio,1,stress2:column:06,8,8,8,0,OK,0.027718648313492106,0.033984440538677413,0.052558633334000002,0.5273852563354422,0.043762499999999982,0.63338813626945711,0.36661186373054289,OK
global_drift,esr_ratio,2,stress2:column:01,7,7,7,0,OK,0.052545476190476129,0.058782439679572099,0.052256633334000005,1.0055273912238083,0.092250000000000013,0.56959865789134012,0.43040134210865988,OK
global_drift,esr_ratio,2,stress2:column:02,7,7,7,0,OK,0.056916431972789186,0.063529408705545784,0.052756633334000005,1.078848826695473,0.083544285714285724,0.6812725907722581,0.3187274092277419,OK
global_drift,esr_ratio,2,stress2:column:03,7,7,7,0,OK,0.055313265306122412,0.059776337472066128,0.052486833334000005,1.0538503047828474,0.087617142857142866,0.63130642591609087,0.36869357408390913,OK
global_drift,esr_ratio,2,stress2:column:04,7,7,7,0,OK,0.050385200680272114,0.059087210693308807,0.052305033334000009,0.96329545109992432,0.090268571428571434,0.55816991321438369,0.44183008678561631,OK
global_drift,esr_ratio,2,stress2:column:05,7,7,7,0,OK,0.05361854591462583,0.059900392147154168,0.05245940000000001,1.0220960574201348,0.088819285714285698,0.6036813455931882,0.3963186544068118,OK
global_drift,esr_ratio,2,stress2:column:06,7,7,7,0,OK,0.056674370748299223,0.06472960669882015,0.052558633334000002,1.0783075425143669,0.088265714285714267,0.64208816760770182,0.35791183239229818,OK
global_drift,esr_ratio,3,stress2:column:01,6,6,6,0,OK,0.077214999999999964,0.078485356489814861,0.052256633334000005,1.4776114547310717,0.14390833333333333,0.53655683594880976,0.46344316405119024,OK
global_drift,esr_ratio,3,stress2:column:02,6,6,6,0,OK,0.089201047619047638,0.094911617246002639,0.052756633334000005,1.6908025016365165,0.12661333333333336,0.70451543507040559,0.29548456492959441,OK
global_drift,esr_ratio,3,stress2:column:03,6,6,6,0,OK,0.084829880952380907,0.087596873993415772,0.052486833334000005,1.6162125920717276,0.13432333333333335,0.6315349600643787,0.3684650399356213,OK
global_drift,esr_ratio,3,stress2:column:04,6,6,6,0,OK,0.074792642857142891,0.081905030001381579,0.052305033334000009,1.429932036933149,0.14016833333333334,0.53359158290966491,0.46640841709033509,OK
